iteration WT PI FT TD FD
0 0.0 0 0 0 0
1 0.133432497812 0.0019782374277 0 -0.803563151172 0.39240055131
2 0.133432497812 0.0019782374277 0 -0.803563151172 0.39240055131
3 0.266864995624 0.00395647485541 2 -1.09532544734 -3.5937501543
4 0.266864995624 0.0118498186452 0 -1.06244031949 0.55335915366
5 0.400297493436 0.0118557004215 1 -1.2768043972 -1.01245382534
6 0.533729991248 0.0138319772571 2 -1.43320768525 -2.13776706818
7 0.66716248906 0.0217135574944 2 -1.54418990426 -1.73321294876
8 0.66716248906 0.0256700323498 0 -1.53472432421 0.867573620547
9 0.533729991248 0.0315380845015 0 -1.38439709492 0.778158450884
10 0.533729991248 0.0276090579355 0 -1.39522827895 0.778158450884
11 0.400297493436 0.0354278992256 0 -1.1993228089 0.675806294068
12 0.533729991248 0.0334771100872 0 -1.37905176507 0.778158450884
13 0.533729991248 0.0334771100872 0 -1.37905176507 0.778158450884
14 0.533729991248 0.029524556416 2 -1.3899478065 -2.13776706818
15 0.400297493436 0.0411743946672 0 -1.18043413425 0.675806294068
16 0.533729991248 0.0353533967258 2 -1.37387938826 -2.13776706818
17 0.266864995624 0.0333320262719 0 -0.972941475525 0.55335915366
18 0.266864995624 0.0294814233899 0 -0.9889837982 0.55335915366
19 0.266864995624 0.0372688952064 0 -0.956539752545 0.55335915366
20 0.266864995624 0.0488912851681 0 -0.908118729724 0.55335915366
21 0.266864995624 0.0411038133516 0 -0.940562775379 0.55335915366
22 0.400297493436 0.0275698460935 0 -1.22515215315 0.675806294068
23 0.533729991248 0.0353651602784 0 -1.37384695957 0.778158450884
24 0.533729991248 0.0432271345946 0 -1.35217378193 0.778158450884
25 0.533729991248 0.0314988726595 0 -1.38450519057 0.778158450884
26 0.533729991248 0.0256465052446 0 -1.40063846619 0.778158450884
27 0.533729991248 0.0256308205078 0 -1.40068170445 0.778158450884
28 0.66716248906 0.035435741594 0 -1.51136057088 0.867573620547
29 0.66716248906 0.0334614253505 2 -1.51608397975 -1.73321294876
30 0.533729991248 0.025654347613 0 -1.40061684706 0.778158450884
31 0.934027484684 0.0276521909617 2 -1.73397953055 -1.16504729974
32 0.66716248906 0.0256582687972 0 -1.53475246766 0.867573620547
33 0.533729991248 0.0354671110675 0 -1.37356591088 0.778158450884
34 0.66716248906 0.0295520047054 0 -1.52543698601 0.867573620547
35 0.800594986872 0.033551612587 0 -1.62823166187 0.947735250755
36 0.800594986872 0.0355063229095 0 -1.62408232516 0.947735250755
37 0.800594986872 0.0374727967846 2 -1.6199080175 -1.41984202938
38 0.934027484684 0.0315890598961 2 -1.72644793719 -1.16504729974
39 0.934027484684 0.0315929810803 2 -1.7264404356 -1.16504729974
40 0.533729991248 0.035396529752 0 -1.37376048305 0.778158450884
41 0.533729991248 0.039325556318 0 -1.36292929901 0.778158450884
42 0.533729991248 0.035416135673 0 -1.37370643522 0.778158450884
43 0.66716248906 0.0335280854818 0 -1.51592450021 0.867573620547
44 0.800594986872 0.0412841878247 2 -1.61181743518 -1.41984202938
45 0.66716248906 0.0431800803843 2 -1.49283280022 -1.73321294876
46 0.66716248906 0.0471287128713 0 -1.48338598248 0.867573620547
47 0.533729991248 0.0490520537202 0 -1.33611617326 0.778158450884
48 0.533729991248 0.0275855308303 0 -1.39529313634 0.778158450884
49 0.66716248906 0.0295402411528 2 -1.52546512945 -1.73321294876
50 0.800594986872 0.0295520047054 3 -1.63672177913 -2.60363066945
51 1.46775747593 0.0551475345554 4 -1.96016004321 -2.18377664856
52 1.20089248031 0.0471600823449 6 -1.85194375224 -4.60043785949
53 0.800594986872 0.0374571120478 2 -1.61994131208 -1.41984202938
54 0.800594986872 0.0276521909617 2 -1.64075458483 -1.41984202938
55 0.934027484684 0.0296186648368 3 -1.73021748466 -2.25799039442
56 0.800594986872 0.0256759141261 1 -1.64494970159 -0.236053389314
57 0.66716248906 0.0216978727576 2 -1.54422742885 -1.73321294876
58 0.400297493436 0.0197117929615 0 -1.2509814974 0.675806294068
59 0.533729991248 0.0216978727576 2 -1.41152369805 -2.13776706818
60 0.400297493436 0.0118537398294 0 -1.27681084164 0.675806294068
61 0.400297493436 0.00790902852662 2 -1.28977706935 -2.70071394475
62 0.400297493436 0.00790902852662 2 -1.28977706935 -2.70071394475
63 0.266864995624 0.00395647485541 2 -1.09532544734 -3.5937501543
64 0.133432497812 0.00395255367121 0 -0.791494407433 0.39240055131
65 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
66 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
67 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
68 0.400297493436 0.00988334477012 0 -1.28328751105 0.675806294068
69 0.400297493436 0.00987942358592 2 -1.28330039994 -2.70071394475
70 0.400297493436 0.00987942358592 2 -1.28330039994 -2.70071394475
71 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
72 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
73 0.133432497812 0.0019782374277 0 -0.803563151172 0.39240055131
74 0.266864995624 0.00790118615822 0 -1.07889105161 0.55335915366
75 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
76 0.400297493436 0.00988334477012 0 -1.28328751105 0.675806294068
77 0.400297493436 0.0197353200667 0 -1.25090416403 0.675806294068
78 0.533729991248 0.0236761101853 0 -1.40607027256 0.778158450884
79 0.533729991248 0.0138319772571 2 -1.43320768525 -2.13776706818
80 0.533729991248 0.0157984511322 2 -1.42778668845 -2.13776706818
81 0.400297493436 0.0216782668366 0 -1.24451771689 0.675806294068
82 0.266864995624 0.013788844231 0 -1.05436198084 0.55335915366
83 0.266864995624 0.0196412116459 0 -1.02997993746 0.55335915366
84 0.133432497812 0.00788942260563 0 -0.767428829053 0.39240055131
85 0.133432497812 0.0137653171258 0 -0.731510234229 0.39240055131
86 0.133432497812 0.0157161062641 0 -0.719585308687 0.39240055131
87 0.266864995624 0.0235584746593 0 -1.01365989637 0.55335915366
88 0.400297493436 0.0177413979022 0 -1.2574581668 0.675806294068
89 0.533729991248 0.0255720027448 2 -1.40084384792 -2.13776706818
