iteration WT PI FT TD FD
0 0.0 0 0 0 0
1 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
2 0.202371372331 0.0010905785124 0 -0.902238821889 0.474029118992
3 0.101185686166 0.000363570247934 0 -0.657744819378 0.335524741565
4 0.101185686166 0.000363570247934 0 -0.657744819378 0.335524741565
5 0.101185686166 0.000363570247934 0 -0.657744819378 0.335524741565
6 0.202371372331 0.000363603305785 2 -0.905497479814 -4.21071569972
7 0.0 0 0 0 0
8 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
9 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
10 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
11 0.0 0 0 0 0
12 0.0 0 0 0 0
13 0.101185686166 0.000363570247934 0 -0.657744819378 0.335524741565
14 0.101185686166 0.000363570247934 0 -0.657744819378 0.335524741565
15 0.0 0 0 0 0
16 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
17 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
18 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
19 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
20 0.202371372331 0.000908876033058 0 -0.903053301143 0.474029118992
21 0.101185686166 0.00090867768595 0 -0.654188639366 0.335524741565
22 0.202371372331 0.000908809917355 0 -0.903053597506 0.474029118992
23 0.202371372331 0.000363603305785 2 -0.905497479814 -4.21071569972
24 0.202371372331 0.000727140495868 0 -0.903867928579 0.474029118992
25 0.303557058497 0.00109067768595 0 -1.0773586732 0.579985305251
26 0.202371372331 0.000727107438017 0 -0.90386807676 0.474029118992
27 0.202371372331 0.000545371900826 0 -0.904682704196 0.474029118992
28 0.101185686166 0.000363570247934 0 -0.657744819378 0.335524741565
29 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
30 0.0 0 0 0 0
31 0.0 0 0 0 0
32 0.0 0 0 0 0
33 0.101185686166 0.000181801652893 0 -0.658930644041 0.335524741565
34 0.303557058497 0.00145404958678 0 -1.07606437442 0.579985305251
35 0.303557058497 0.0018172892562 0 -1.07477054663 0.579985305251
36 0.404742744663 0.00254436363636 0 -1.20912485976 0.669042278683
37 0.404742744663 0.00218112396694 0 -1.21021686344 0.669042278683
38 0.404742744663 0.0025440661157 2 -1.20912575419 -2.63697018234
39 0.505928430829 0.00308923966942 2 -1.31937960344 -2.20677955078
40 0.303557058497 0.00290737190083 0 -1.07088776802 0.579985305251
41 0.505928430829 0.00327127272727 0 -1.31890197419 0.747268429672
42 0.505928430829 0.00381578512397 0 -1.31747324994 0.747268429672
43 0.404742744663 0.00199925619835 0 -1.21076361065 0.669042278683
44 0.303557058497 0.00109067768595 0 -1.0773586732 0.579985305251
45 0.505928430829 0.00181778512397 2 -1.32271572207 -2.20677955078
