iteration WT PI FT TD FD
0 0.131929140959 0.00543966942149 0 -0.774812666357 0.389845727233
1 0.263858281918 0.00544628099174 0 -1.07923111487 0.549825436958
2 0.263858281918 0.00906280991736 0 -1.06412705418 0.549825436958
3 0.263858281918 0.0108661157025 0 -1.05659573324 0.549825436958
4 0.263858281918 0.0144628099174 0 -1.04157451018 0.549825436958
5 0.131929140959 0.0108495867769 0 -0.741674157357 0.389845727233
6 0.131929140959 0.00543966942149 0 -0.774812666357 0.389845727233
7 0.263858281918 0.00363305785124 2 -1.08680385462 -3.61775598562
8 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
9 0.263858281918 0.00906280991736 0 -1.06412705418 0.549825436958
10 0.263858281918 0.00544628099174 0 -1.07923111487 0.549825436958
11 0.263858281918 0.00544628099174 0 -1.07923111487 0.549825436958
12 0.527716563837 0.00907933884298 2 -1.43413065153 -2.15766386495
13 0.395787422878 0.0108859504132 0 -1.26869021155 0.671574068779
14 0.527716563837 0.0181223140496 2 -1.40912510372 -2.15766386495
15 0.527716563837 0.0145090909091 2 -1.41911635349 -2.15766386495
16 0.527716563837 0.0144991735537 2 -1.41914377687 -2.15766386495
17 0.395787422878 0.00907272727273 2 -1.27466685393 -2.72203588424
18 0.263858281918 0.0126661157025 0 -1.04907821858 0.549825436958
19 0.263858281918 0.00725619834711 0 -1.07167218139 0.549825436958
20 0.263858281918 0.00725619834711 0 -1.07167218139 0.549825436958
21 0.263858281918 0.0108661157025 0 -1.05659573324 0.549825436958
22 0.395787422878 0.0162958677686 0 -1.25085835149 0.671574068779
23 0.263858281918 0.0108661157025 0 -1.05659573324 0.549825436958
24 0.395787422878 0.0126925619835 0 -1.26273536186 0.671574068779
25 0.395787422878 0.010879338843 2 -1.26871200423 -2.72203588424
26 0.395787422878 0.0145024793388 0 -1.25676961583 0.671574068779
27 0.395787422878 0.0144826446281 2 -1.25683499387 -2.72203588424
28 0.527716563837 0.0199090909091 2 -1.40418432558 -2.15766386495
29 0.659645704796 0.0271454545455 0 -1.51825706391 0.862351192722
30 0.791574845755 0.0307851239669 2 -1.62071298409 -1.43828463994
31 0.923503986714 0.041667768595 0 -1.69339423703 1.01493653039
32 0.923503986714 0.0506842975207 0 -1.67607975413 1.01493653039
33 0.923503986714 0.0524016528926 2 -1.67278190853 -1.18307570343
34 0.791574845755 0.0559884297521 2 -1.56702229433 -1.43828463994
35 1.18736226863 0.0740545454545 2 -1.79442364938 -0.783501544004
36 0.923503986714 0.084679338843 2 -1.61079891639 -1.18307570343
37 0.923503986714 0.0954429752066 0 -1.59012945486 1.01493653039
38 0.791574845755 0.121669421488 0 -1.42710184974 0.942143531202
39 0.923503986714 0.0986429752066 2 -1.58398447981 -1.18307570343
40 0.923503986714 0.0772710743802 2 -1.62502504148 -1.18307570343
41 0.791574845755 0.0699851239669 2 -1.53720508808 -1.43828463994
42 0.659645704796 0.0822016528926 2 -1.38609986394 -1.75223777967
43 0.659645704796 0.0838495867769 2 -1.38214415442 -1.75223777967
44 0.659645704796 0.0875388429752 2 -1.37328844365 -1.75223777967
45 0.659645704796 0.103252892562 2 -1.33556835298 -1.75223777967
46 0.659645704796 0.101581818182 2 -1.33957960907 -1.75223777967
47 0.659645704796 0.0893289256198 2 -1.36899151946 -1.75223777967
48 0.659645704796 0.0859305785124 2 -1.37714893047 -1.75223777967
49 0.923503986714 0.0755900826446 2 -1.62825305782 -1.18307570343
50 1.05543312767 0.0613652892562 2 -1.74092647626 -0.968481523892
51 0.923503986714 0.0540826446281 3 -1.66955389219 -2.28208182034
52 0.923503986714 0.052279338843 2 -1.67301678877 -1.18307570343
53 1.05543312767 0.0593669421488 5 -1.74442621265 -4.04443586529
54 0.791574845755 0.0679570247934 2 -1.54152555478 -1.43828463994
55 0.923503986714 0.0611239669421 2 -1.65603240784 -1.18307570343
56 0.791574845755 0.0735123966942 2 -1.52969092675 -1.43828463994
57 0.791574845755 0.0787239669421 2 -1.51858870056 -1.43828463994
58 0.923503986714 0.0929785123967 2 -1.59486197439 -1.18307570343
59 1.05543312767 0.0926743801653 3 -1.68609437808 -1.99379963769
60 0.923503986714 0.0750743801653 2 -1.62924336372 -1.18307570343
61 0.791574845755 0.0734925619835 0 -1.5297331807 0.942143531202
62 0.923503986714 0.0714578512397 2 -1.63618820122 -1.18307570343
63 0.659645704796 0.076332231405 0 -1.40018885542 0.862351192722
64 0.923503986714 0.0890809917355 2 -1.60234640164 -1.18307570343
65 0.791574845755 0.0943619834711 0 -1.48527497969 0.942143531202
66 0.791574845755 0.0841305785124 2 -1.50707097718 -1.43828463994
67 0.527716563837 0.0646776859504 0 -1.28039063843 0.773380269558
68 0.659645704796 0.0928429752066 2 -1.36055637559 -1.75223777967
69 0.791574845755 0.0966661157025 2 -1.48036647881 -1.43828463994
70 0.791574845755 0.0930297520661 2 -1.48811303688 -1.43828463994
71 0.923503986714 0.111038016529 2 -1.56018222367 -1.18307570343
72 0.923503986714 0.119914049587 2 -1.54313753564 -1.18307570343
73 0.923503986714 0.128814876033 0 -1.52604523675 1.01493653039
74 0.791574845755 0.114631404959 0 -1.44209496077 0.942143531202
75 0.659645704796 0.130396694215 0 -1.27041222286 0.862351192722
76 0.923503986714 0.151507438017 0 -1.48246860325 1.01493653039
