iteration WT PI FT TD FD
0 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
1 0.263858281918 0.00544628099174 0 -1.07923111487 0.549825436958
2 0.263858281918 0.00725619834711 0 -1.07167218139 0.549825436958
3 0.395787422878 0.00907603305785 0 -1.27465595759 0.671574068779
4 0.527716563837 0.00907933884298 2 -1.43413065153 -2.15766386495
5 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
6 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
7 0.263858281918 0.00544628099174 0 -1.07923111487 0.549825436958
8 0.395787422878 0.00544958677686 2 -1.28660924233 -2.72203588424
9 0.263858281918 0.00363305785124 2 -1.08680385462 -3.61775598562
10 0.263858281918 0.00363305785124 2 -1.08680385462 -3.61775598562
11 0.0 0 0 0 0
12 0.0 0 0 0 0
13 0.0 0 0 0 0
14 0.131929140959 0.00543966942149 0 -0.774812666357 0.389845727233
15 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
16 0.263858281918 0.00725619834711 0 -1.07167218139 0.549825436958
17 0.131929140959 0.00904958677686 0 -0.7527000774 0.389845727233
18 0.131929140959 0.00724628099174 0 -0.763746247066 0.389845727233
19 0.395787422878 0.0163157024793 0 -1.25079297345 0.671574068779
20 0.527716563837 0.0217454545455 0 -1.39910643057 0.773380269558
21 0.527716563837 0.0289256198347 0 -1.37925190677 0.773380269558
22 0.527716563837 0.0253454545455 0 -1.3891517453 0.773380269558
23 0.527716563837 0.0217421487603 0 -1.39911557169 0.773380269558
24 0.527716563837 0.027158677686 0 -1.38413783816 0.773380269558
25 0.527716563837 0.0378727272727 2 -1.35451145159 -2.15766386495
26 0.527716563837 0.0503636363636 0 -1.31997171027 0.773380269558
27 0.395787422878 0.0360595041322 0 -1.18571458408 0.671574068779
28 0.527716563837 0.0342826446281 2 -1.36443871349 -2.15766386495
29 0.395787422878 0.0288826446281 0 -1.20937053776 0.671574068779
30 0.395787422878 0.0271190082645 0 -1.21518373503 0.671574068779
31 0.527716563837 0.0253454545455 0 -1.3891517453 0.773380269558
32 0.527716563837 0.0199223140496 2 -1.40414776108 -2.15766386495
33 0.527716563837 0.0271289256198 2 -1.38422010829 -2.15766386495
34 0.395787422878 0.0288925619835 0 -1.20933784874 0.671574068779
35 0.395787422878 0.0484280991736 0 -1.14494592877 0.671574068779
36 0.395787422878 0.0539305785124 0 -1.12680897119 0.671574068779
37 0.395787422878 0.0751702479339 0 -1.05679998807 0.671574068779
38 0.395787422878 0.0857024793388 0 -1.02208424951 0.671574068779
39 0.395787422878 0.0644925619835 0 -1.09199516558 0.671574068779
40 0.527716563837 0.0820925619835 0 -1.23223519122 0.773380269558
41 0.395787422878 0.0962975206612 0 -0.987161480491 0.671574068779
42 0.527716563837 0.084226446281 0 -1.22633459494 0.773380269558
43 0.527716563837 0.100085950413 0 -1.18248004711 0.773380269558
