iteration WT PI FT TD FD
0 0.0 0 0 0 0
1 0.0 0 0 0 0
2 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
3 0.263858281918 0.00363305785124 2 -1.08680385462 -3.61775598562
4 0.263858281918 0.00725619834711 0 -1.07167218139 0.549825436958
5 0.0 0 0 0 0
6 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
7 0.131929140959 0.00181652892562 0 -0.797006253807 0.389845727233
8 0.395787422878 0.00726280991736 2 -1.28063259996 -2.72203588424
9 0.395787422878 0.00726280991736 2 -1.28063259996 -2.72203588424
10 0.263858281918 0.00544628099174 0 -1.07923111487 0.549825436958
11 0.395787422878 0.0108859504132 0 -1.26869021155 0.671574068779
12 0.527716563837 0.0181355371901 0 -1.40908853922 0.773380269558
13 0.527716563837 0.0145090909091 2 -1.41911635349 -2.15766386495
14 0.659645704796 0.0163157024793 3 -1.54425286007 -3.05953226586
15 0.395787422878 0.0126958677686 0 -1.26272446552 0.671574068779
16 0.659645704796 0.016332231405 2 -1.54421318395 -1.75223777967
17 0.527716563837 0.00907933884298 2 -1.43413065153 -2.15766386495
18 0.527716563837 0.00726611570248 3 -1.43914455866 -3.6231859322
19 0.527716563837 0.00726611570248 3 -1.43914455866 -3.6231859322
20 0.395787422878 0.00544958677686 2 -1.28660924233 -2.72203588424
21 0.659645704796 0.0090826446281 4 -1.56161513174 -4.36682675206
22 0.791574845755 0.0127123966942 4 -1.65921337771 -3.81871281109
23 0.659645704796 0.0145123966942 3 -1.54858152515 -3.05953226586
24 0.527716563837 0.0162991735537 2 -1.41416643423 -2.15766386495
25 0.395787422878 0.0144826446281 2 -1.25683499387 -2.72203588424
26 0.527716563837 0.0145090909091 2 -1.41911635349 -2.15766386495
27 0.659645704796 0.0145190082645 2 -1.5485656547 -1.75223777967
28 0.659645704796 0.0163256198347 2 -1.54422905439 -1.75223777967
29 0.923503986714 0.0271884297521 2 -1.72119897951 -1.18307570343
30 0.923503986714 0.0271950413223 3 -1.72118628328 -2.28208182034
31 0.923503986714 0.0325917355372 3 -1.710822986 -2.28208182034
32 0.791574845755 0.0398016528926 2 -1.60150504124 -1.43828463994
33 0.791574845755 0.0433983471074 2 -1.59384299107 -1.43828463994
34 0.659645704796 0.0379719008264 2 -1.49226920298 -1.75223777967
35 0.923503986714 0.0612462809917 3 -1.65579752759 -2.28208182034
36 1.05543312767 0.0683537190083 4 -1.72868753047 -3.01911775149
37 0.923503986714 0.0610975206612 2 -1.65608319276 -1.18307570343
38 0.791574845755 0.0629008264463 2 -1.55229679167 -1.43828463994
39 0.923503986714 0.0861851239669 0 -1.60790735014 1.01493653039
40 0.923503986714 0.0947818181818 0 -1.59139907781 1.01493653039
41 0.791574845755 0.0984082644628 0 -1.47665517326 0.942143531202
42 0.923503986714 0.0951355371901 0 -1.59071982953 1.01493653039
43 0.791574845755 0.0845272727273 0 -1.50622589811 0.942143531202
44 0.791574845755 0.0773239669421 0 -1.52157112542 0.942143531202
45 0.923503986714 0.082641322314 0 -1.61471252912 1.01493653039
46 1.18736226863 0.0794016528926 0 -1.78580520918 1.14479076575
47 1.05543312767 0.0829454545455 0 -1.70313279693 1.08215470371
48 1.05543312767 0.0829752066116 0 -1.70308069167 1.08215470371
49 1.18736226863 0.0920512396694 0 -1.76541667042 1.14479076575
50 1.18736226863 0.104370247934 0 -1.7455609564 1.14479076575
51 1.18736226863 0.113102479339 2 -1.73148639083 -0.783501544004
52 1.18736226863 0.118201652893 2 -1.72326756918 -0.783501544004
53 1.18736226863 0.118158677686 2 -1.7233368364 -0.783501544004
54 1.05543312767 0.0987785123967 0 -1.6754041163 1.08215470371
55 1.18736226863 0.0986462809917 4 -1.75478681681 -2.71179385375
56 1.18736226863 0.0863239669421 2 -1.77464785908 -0.783501544004
57 1.31929140959 0.0899570247934 4 -1.83698285891 -2.44557050336
58 1.45122055055 0.0792462809917 5 -1.91217977777 -3.07882914018
59 1.45122055055 0.0685917355372 5 -1.9270294778 -3.07882914018
60 1.18736226863 0.0666694214876 2 -1.80632695412 -0.783501544004
61 1.18736226863 0.0648561983471 3 -1.80924949784 -1.74764769888
62 0.923503986714 0.054026446281 3 -1.66966181014 -2.28208182034
63 0.923503986714 0.0611966942149 2 -1.65589274931 -1.18307570343
64 1.05543312767 0.0951983471074 2 -1.68167411549 -0.968481523892
65 1.05543312767 0.0932495867769 2 -1.68508700979 -0.968481523892
66 0.923503986714 0.0825619834711 2 -1.61486488387 -1.18307570343
67 0.923503986714 0.0807520661157 2 -1.61834047668 -1.18307570343
68 0.791574845755 0.0771123966942 2 -1.52202183426 -1.43828463994
69 0.791574845755 0.0612727272727 2 -1.55576513698 -1.43828463994
70 0.923503986714 0.0613685950413 2 -1.65556264735 -1.18307570343
71 0.791574845755 0.0773173553719 0 -1.52158521007 0.942143531202
72 0.791574845755 0.071973553719 2 -1.53296912928 -1.43828463994
73 0.527716563837 0.059505785124 0 -1.29469192871 0.773380269558
74 0.527716563837 0.0451752066116 0 -1.33431870617 0.773380269558
75 0.791574845755 0.0379851239669 2 -1.60537479911 -1.43828463994
76 1.18736226863 0.0541157024793 3 -1.82656097371 -1.74764769888
77 1.05543312767 0.0559454545455 2 -1.75041831713 -0.968481523892
78 1.18736226863 0.0614016528926 3 -1.81481751639 -1.74764769888
79 0.923503986714 0.0666727272727 0 -1.64537709728 1.01493653039
80 0.923503986714 0.0577454545455 2 -1.66252018108 -1.18307570343
81 0.791574845755 0.0612826446281 0 -1.55574401001 0.942143531202
82 0.923503986714 0.072052892562 2 -1.63504554057 -1.18307570343
83 0.923503986714 0.0828396694215 2 -1.61433164224 -1.18307570343
84 0.923503986714 0.0757818181818 0 -1.62788486716 1.01493653039
85 1.18736226863 0.0776809917355 2 -1.78857856196 -0.783501544004
