iteration WT PI FT TD FD
0 0.263858281918 0.00725619834711 0 -1.07167218139 0.549825436958
1 0.395787422878 0.0163157024793 0 -1.25079297345 0.671574068779
2 0.527716563837 0.0199454545455 0 -1.4040837732 0.773380269558
3 0.659645704796 0.0217520661157 2 -1.53120338303 -1.75223777967
4 0.527716563837 0.0235421487603 0 -1.39413822906 0.773380269558
5 0.659645704796 0.043358677686 0 -1.47933875431 0.862351192722
6 0.659645704796 0.0432826446281 0 -1.47952126448 0.862351192722
7 0.659645704796 0.0630561983471 0 -1.43205671786 0.862351192722
8 0.659645704796 0.0362082644628 0 -1.49650264536 0.862351192722
9 0.791574845755 0.021773553719 1 -1.63991036346 -0.24807055437
10 0.659645704796 0.0271917355372 0 -1.51814597077 0.862351192722
11 0.659645704796 0.0325652892562 0 -1.505247263 0.862351192722
12 0.791574845755 0.0343884297521 2 -1.61303684927 -1.43828463994
13 0.791574845755 0.0253851239669 2 -1.63221662283 -1.43828463994
14 0.791574845755 0.0343884297521 2 -1.61303684927 -1.43828463994
15 0.923503986714 0.0416347107438 3 -1.69345771818 -2.28208182034
16 0.791574845755 0.0523719008264 0 -1.57472659845 0.942143531202
17 0.659645704796 0.0523421487603 0 -1.45777478116 0.862351192722
18 0.659645704796 0.0487851239669 0 -1.46631308295 0.862351192722
19 0.659645704796 0.0487884297521 0 -1.46630514772 0.862351192722
20 0.923503986714 0.0488247933884 2 -1.67965056866 -1.18307570343
21 0.923503986714 0.0613487603306 0 -1.65560073604 1.01493653039
22 0.923503986714 0.0559553719008 2 -1.6659576852 -1.18307570343
23 0.923503986714 0.0703388429752 0 -1.63833703805 1.01493653039
24 0.923503986714 0.0862611570248 2 -1.6077613435 -1.18307570343
25 0.923503986714 0.0933520661157 2 -1.59414463742 -1.18307570343
26 1.18736226863 0.103943801653 2 -1.74624830031 -0.783501544004
27 1.18736226863 0.100595041322 2 -1.75164581495 -0.783501544004
28 1.45122055055 0.0989669421488 2 -1.88469424083 -0.476106837454
29 1.45122055055 0.0831570247934 2 -1.90672920527 -0.476106837454
30 1.31929140959 0.0578247933884 5 -1.88499775139 -3.35785560294
31 0.791574845755 0.048732231405 2 -1.58248019884 -1.43828463994
32 0.791574845755 0.0719008264463 0 -1.53312406044 0.942143531202
33 0.791574845755 0.0771851239669 0 -1.52186690309 0.942143531202
34 0.923503986714 0.0735190082645 2 -1.63223015169 -1.18307570343
