	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
0	249.818898602	205.415892606	211.02976561	179.562733018	164.26517468	144.964256458	129.296336431	118.281177165	106.808858961	102.596141117	93.642502789	92.3267787091	85.4464571209	78.413936638	85.9239712298	80.9792763148	77.6027464922	72.4866442139	78.7310500183	79.1836844306	69.2521278701	69.4580907407	70.2676628481	71.0649604391	63.2448672078	62.6634441791	62.3462658185	58.6326990266	59.4677119845	56.3717885559	53.6864578443	53.8234019666	50.9635246247	49.1088215828	54.2836689704	49.4688259196	47.2326534246	47.5905967762	45.9494832768	46.2088575273	44.1990330997	44.092610576	43.9759418041	41.8251816427	39.6972015054	40.3780523395	37.9956753952	38.0390825831	37.6915538534	37.9105660114	36.6435758581	35.3324919799	34.0805964829	35.6654456613	35.2180026029	35.2132878386	35.0353153092	35.2647828193	34.1841157869	34.2491228501	33.8351723861	33.981130871	32.8623768902	32.0257075813	31.0468510944	31.4127360456	30.5892388531	30.9190236345	30.1028212772	27.6703137079	29.1552512915	28.333413724	28.4279736765	29.4335137203	30.5164484455	28.6109765084	28.3226032574	27.3897343513	27.403788829	27.6628323939	26.7600507045	26.0843797617	25.7038333473	24.7263480509	24.8290892082	24.9347849857	24.517999405	25.1572717278	25.2012720151	23.9227624752	23.9595851409	24.9015023844	25.3956329741	25.4394220234	24.9737299439	24.4573307848	24.348604666	22.9123181315	22.9289630977	22.3823959845
1	332.03399875	189.958756032	169.033617232	147.593027958	131.401921919	114.513129581	117.225998824	103.093327716	96.2487496065	91.4492263545	84.7120336872	79.2988507163	73.4751033449	74.1776273442	79.1752997046	69.7851064697	76.08269328	66.8731276076	70.4048993179	66.138503653	67.5640525912	62.9663562696	56.8557084446	57.4480256286	60.7488779744	55.2285664313	56.0772315994	56.009013068	56.7250986053	60.5708018492	57.2467018282	53.4341485771	51.1989435882	48.6784334639	48.9369364999	48.9987492996	52.5317734508	53.1024485982	50.5873657288	49.8703123344	50.0750956186	47.9406949289	46.2533788561	44.847465383	44.2317203426	41.734419664	41.6712442769	42.4713370364	41.1150672738	39.5900437622	38.6577309874	38.9066999803	37.7082424306	37.2869365068	35.8241034228	35.2907546736	34.6270331343	35.0050479798	33.7187569074	33.7649502226	34.3492694189	32.5093614062	33.4738634821	33.1218895291	30.8554735878	31.7111217177	31.0413135229	29.9994072241	29.1203837999	28.4699911351	28.2944082176	28.731559103	28.8426869836	29.1050747991	27.8690068335	28.1560162003	27.4266437031	26.7387699541	26.4737868427	25.8240825452	25.1293143456	24.6665406247	26.2753560217	25.6750064879	25.6575896139	25.650223517	25.2285505374	25.8043434259	24.210175363	24.2630945504	24.3032005164	23.7038028254	23.6395152079	23.559215067	22.923746328	22.4113809791	23.0235705376	22.5142834991	22.0529275178	21.749204219
2	412.398033333	254.3563705	176.340184522	185.522199887	151.311991788	128.022940553	127.396955677	102.825118985	103.831597535	95.9096255965	107.060201261	110.882340159	113.836362112	98.2867103184	92.6908522389	91.5715683885	84.3620902215	78.4272704018	73.6275035607	74.942708438	71.3573879257	67.5096093409	67.935781205	68.8303114963	64.1498286903	63.5007346085	58.3705888716	62.1352358418	58.9124664484	55.4685619374	55.7110758601	56.1002629563	50.8035767337	49.0092103242	51.7304342985	52.336685018	48.7474328932	47.845691974	51.0078742238	50.9269087905	48.8455304748	46.4301061017	42.8064426323	42.2080948339	42.4001864222	43.364494817	41.4996761674	43.5228959733	40.4252365935	40.677823223	40.888600164	39.7202671829	40.0816732886	38.1826024949	35.9692216332	36.594841308	36.6744174897	34.6839311339	32.5861930909	34.1566793778	34.4939815188	33.1189121715	33.4830358217	32.7500680137	33.1248906958	31.1298815208	30.9908540219	30.7633977562	30.104249259	30.7643907485	29.738689586	28.5072979887	27.7826590314	27.924782154	27.4547861024	27.3101374096	28.2546435324	28.6114704709	27.8468918683	26.6115809186	26.8321195631	27.0359130639	27.09485274	26.5752662185	26.3654576562	26.4390054785	26.6364443741	26.1805862544	25.680377713	25.5103397734	24.058776775	23.7253603551	22.6132785139	22.9114961663	22.7424785932	23.1922906067	22.0630983929	21.7655404779	22.1877922461	21.9763845125
3	309.08322475	359.79622225	246.344908206	182.776450242	169.336114525	127.912692181	126.324397083	113.725656978	114.839556561	101.630894364	93.2080789388	86.8813321963	77.5809949189	77.8285350395	84.4485910425	84.9401677552	79.3559639934	79.7563358618	77.9549496388	79.0251198509	74.5652546767	75.0399884933	76.2785322684	69.1040237042	69.8929169557	71.2219448901	60.1693202811	59.7631739924	60.8572329017	57.7324658816	57.4101678152	55.7079691177	55.8154470981	52.8722468363	50.4037489433	50.7046706589	51.3957382899	49.7025996327	50.9174911219	47.8165709487	48.502601646	42.91510882	43.6617188167	41.1731807699	43.4454295476	40.1974427129	40.2872537891	37.4824542947	38.5092308948	38.1762846178	38.4176173788	37.7210876417	35.514475544	33.8452693432	32.6956976251	33.7861475713	31.8709734379	32.2438300908	31.2531460895	29.9398287144	30.7088374878	29.6768221728	31.5549440207	28.0642138318	28.6972693166	28.9898894661	28.7292571439	28.0429528442	27.5882885681	27.5435044476	27.6952878024	26.8719174957	26.2664252081	26.1564053191	26.1751590411	25.9095279744	26.1276612459	26.3624187518	26.3848228897	25.1957615496	25.5389393079	24.2448416015	24.2803137365	23.7957399944	24.8035032417	24.8864517074	23.7190384717	23.7066681794	23.7710149797	23.8173640201	23.9780487178	23.4108046079	23.8823785546	23.3118954925	23.307307276	22.501226226	22.5889867478	22.1931419648	22.3525253301	22.2941880193
4	316.255849	218.184735004	172.627173682	178.736591718	164.923873874	153.741443725	128.7202399	149.792447286	132.016109807	119.006132556	108.12247136	103.954659921	100.369101891	91.6393212108	84.1216225221	84.6262894642	79.0713038324	72.4063726802	73.4038628701	73.2482385812	74.5731095258	75.5095761342	73.2657031523	68.9434690542	69.3894045752	71.5418077459	65.7053230085	60.2510440945	61.190992755	56.7697728625	53.746468388	52.1582146724	52.177489015	49.6693824625	45.1252578024	49.6118936465	52.2866143569	52.5503323292	50.0940190994	49.4590544833	49.7578283058	50.089338688	48.24075401	48.4359501359	45.0227304891	45.9147786368	46.3601114676	43.6214455526	44.0918418783	44.6542814167	43.1573352805	41.2151082599	39.6299525594	39.8060272219	36.3137091145	34.9909626327	36.160408199	36.2376946001	36.3437702778	36.3325271793	35.0519279852	35.1247266332	35.3060155983	34.6535022336	34.8454414565	33.6372317149	32.2246092516	31.3074885945	32.2040912351	32.2658527366	32.27520891	32.3067415671	31.4460705096	30.5258990444	30.8239020838	29.0009424923	28.9485320227	28.1439519438	29.044215413	28.7850215852	28.730963596	28.0034794154	27.4014922584	26.5463622591	27.4250358681	27.4492408133	27.4772704092	26.8514275246	26.0890477007	25.9662031823	25.2705923662	24.8266527598	25.0487543325	24.3367634133	23.2413423072	23.4692477229	22.9299542152	23.0137132345	22.9343635058	22.3601745253
5	312.77592475	205.808051608	177.294278542	173.34136677	144.705206401	129.91608625	133.678664764	125.916139434	102.096976259	94.4061321542	93.1779046477	94.0695334661	85.3290777483	79.5002201307	79.8862847121	75.1087001471	76.566786869	76.7173135333	64.2637482913	60.2387089108	61.1093068487	58.4554031796	59.7572028972	60.2427663146	55.4677956632	56.0831160957	53.4293034764	51.1794570538	51.3110048798	46.4507461643	45.3227065649	45.4945334603	43.7289218855	41.7892584681	41.7276759487	43.8083606941	40.0560792861	38.664813943	38.6300572578	38.8171582412	39.1195936841	37.6987346255	37.6336686217	37.6885776951	37.4461547895	37.2730420781	36.0088847281	34.3729532823	34.2632022342	34.1878815685	35.3406135542	34.3635522955	34.6490467826	34.9631835867	34.2264352382	33.03590714	33.0731431071	32.2089445204	32.2097956977	32.3195339969	31.3612816557	30.4420510871	30.6392004617	30.7124077947	29.1176238565	29.1271090715	28.428701217	28.5313448456	28.5773500952	27.6259605543	27.9892551639	26.7258058036	26.9529617896	26.8988954874	27.0323030772	27.1153179839	27.3809982502	26.565848246	25.6343244436	24.9735874047	25.4109914067	25.350876706	24.7136248306	24.5612228165	24.3670423866	24.0832122158	23.8091900237	23.1555795844	23.1613390428	22.5782172211	22.5416838677	22.3978254822	22.3568957996	22.340158251	22.2099121412	22.278041332	22.3523178012	22.6916312916	22.6413129447	21.1518633496
6	312.456724	226.772509014	215.854092238	162.706132875	155.670100242	142.044405802	141.685581927	128.265974071	117.853886663	109.140748639	93.2757552445	95.4992705464	81.9822554822	83.7822734209	79.0279492554	80.8922648675	80.1667560604	75.5058770441	77.7136942018	73.8129729	66.2247218034	64.161980787	60.8633764755	56.9030127689	57.2511919489	57.2626963737	57.927023899	52.4299787245	50.7211286904	48.3904117225	54.0529255231	55.5994719852	53.1237353997	52.7236916249	51.8285793141	47.5802629971	42.0930730616	44.0639064704	44.3119875795	41.232005256	43.1477275282	42.1216562069	41.8387357947	40.5906929446	40.4072327505	40.5671050105	40.7494510372	38.9405416322	37.2480510935	37.3136387804	36.1569995538	36.3924822716	35.0004309195	35.06068453	33.9249921052	33.1194843685	31.8709736924	32.0151707722	33.5263940673	32.0797782959	32.0864698179	31.9903965029	31.2118290902	29.2132550056	30.3992682922	28.7786929729	28.9898154104	32.0516172716	30.7952514066	29.9281074101	30.1012822527	29.0409408458	28.6146246183	26.3037429237	25.7770444726	24.9895854759	25.2214274871	25.5860625165	24.2411100163	24.0838290632	24.0961752005	23.6092375825	23.1169290768	23.1890537676	23.6049966764	23.6620977848	23.3500243257	23.5451575164	22.3786508078	22.2155690771	21.6443848122	21.8871210077	21.4702757832	22.2311290105	21.4769637689	20.9520207579	21.0823907176	20.6847680166	19.790384931	20.2674403228
7	311.266249	204.257454404	167.767527518	146.388547677	152.109286202	136.638648455	109.597940046	93.2979029196	87.221868102	88.5945623843	92.4008861953	82.6305142597	83.7597798335	82.520488394	71.622668442	77.0943749448	62.8845492926	63.2435889376	63.21620777	63.6875078075	63.0932628497	63.1736005801	60.1008494549	64.7012129887	65.7196125399	57.1275530597	54.4045468819	54.5304729641	51.6905187593	50.7499337231	47.657510879	45.8004516215	48.3314907662	44.0346440534	46.2040949534	44.4100230587	42.6423730524	41.300080252	40.0752304688	40.403665528	40.1406801015	40.4286098735	40.3415780727	39.1896938438	37.6990372991	37.8651881966	38.7557763706	38.0531621518	36.7422673999	35.6387619574	35.4021510051	37.1368311599	35.9131848401	35.9833826139	35.9607449077	35.0293692296	34.4819843381	32.0839350236	32.4591754585	31.3345049483	30.477599005	30.4393115068	31.432810485	31.243680898	30.1921189409	30.446065554	30.6545192824	29.8209007419	29.3226259251	29.0451829572	29.1123988716	29.071440054	29.3205260736	29.0553424037	28.3829045734	27.7494423552	26.8897983171	27.3361086954	27.5159688204	27.3691345351	26.4931276869	26.6016234781	26.5291762028	25.874467595	25.4616070092	24.232718383	24.2042637063	24.1723734135	24.9378357086	23.2229034294	23.2299331175	23.3564850398	23.622234139	22.5658565145	23.8639121035	22.5521567645	22.6613144822	23.2049675169	21.7624969553	21.3819406784
8	421.321233333	223.490916804	176.498633362	159.262957985	151.011055136	129.430001513	113.871156112	116.274157301	117.825610628	109.314305323	111.745143478	103.374386474	96.3128006307	94.955746609	76.0869507482	82.5587085002	74.3049781494	74.7845505486	68.8965844932	65.0039720816	70.9993695254	68.7871425102	73.1691445821	68.8426428857	68.6787341969	65.8632855733	67.3263484659	59.8197852313	57.179053809	57.8298915837	59.2334008422	51.7028903642	50.9767915452	49.1218296858	51.6700400077	49.2955814353	47.6067019404	48.6462378396	45.122132544	42.8503968493	44.5838699028	45.0954150242	44.2134897236	44.4023605367	40.9855339336	40.9308218535	40.00033545	38.1251585555	37.910347752	35.9455360713	36.4923636999	36.5159136281	34.9151374627	35.2664189808	33.9580451734	32.6209156921	32.5269007681	33.2728496573	32.1243556643	29.6574134855	30.6672240481	30.8378975772	30.9341589286	30.7967758929	30.0148945789	30.05819607	29.9786685251	30.8840194306	30.4877060288	30.4142597523	27.8735783044	29.537019362	28.646437633	27.7120669858	29.1725269307	26.9325742771	26.3235338624	26.2679932088	26.6321823672	26.5588732813	26.0344353	25.4536567708	25.2041986645	24.4449152608	23.4834099727	23.3398087238	23.5089846565	22.8243434375	22.3863049243	22.1864658361	22.6889424276	22.6683798814	22.6606536765	23.6800085835	24.2875779525	24.2129116975	23.6891741978	24.4198659884	24.4885483788	24.3775680648
9	312.26369875	185.569625853	177.771358883	170.636015548	173.97993293	154.994518955	128.249439063	127.48872547	114.238745199	117.010084067	107.248314704	92.4888329738	85.6766914585	83.7178900512	77.1208347893	83.601465814	83.109531532	77.1033753135	71.8761857447	78.3950244866	73.2038628993	67.2595885532	72.8489210502	74.1325676085	69.9230066422	66.3973387692	65.0053748237	61.9607937159	61.2478845067	56.7838633671	57.2219293427	52.9461540157	55.0377719913	52.2408237835	49.5527634736	49.8021389063	49.8474553103	47.5039131981	47.8390666659	47.8867206926	47.979078626	46.2515768053	43.3598764062	41.5571433789	41.2517187232	41.6379158647	43.8227091992	37.4264782609	37.3862164365	39.4142872993	37.9502001699	39.6244534685	37.3482107888	39.9345172549	40.6838191218	34.5915867067	35.7475574731	34.0514472233	34.0146947491	34.4442472406	32.9389375171	30.8387617324	31.3224568235	31.4290951106	30.105306859	31.1871594502	30.2065400332	28.612128167	27.848375697	28.1512189717	27.5753088788	28.5367027803	28.0676433796	28.4966170927	27.886977422	27.647118987	26.2527337736	27.0718964686	26.9134391511	27.2821618505	26.258887156	26.9467592281	25.6419633287	26.4129271051	25.6386098852	26.5494627232	26.5325872784	25.825892466	24.7348678238	24.8417577608	24.2891421673	24.264059418	24.2816829708	24.885962142	25.0222252073	24.5614710835	24.0213546037	23.9437511635	23.9499913301	22.9816421564
