iteration WT PI FT TD FD
0 2.2683524628 2.99173022253 0 0.719343405437 1.5486507266
1 2.13491996499 2.42082148809 0 0.298228698946 1.50636099959
2 3.06894744968 5.8830781296 0 2.19053107085 1.77368107662
3 1.33432497812 1.7009430448 0 0.545501331436 1.21014667281
4 1.46775747593 2.55257915891 1 1.50531583751 0.403388634154
5 2.13491996499 0.812492892854 0 -1.37944597462 1.50636099959
6 2.2683524628 3.33628271738 8 1.06197429458 -3.91311326993
7 3.20237994749 3.98458582492 8 0.587735434286 -2.70751324499
8 2.2683524628 3.90208803059 0 1.6246240517 1.5486507266
9 1.86805496937 1.21289481423 3 -0.758085771535 -0.858355103538
10 1.33432497812 1.64223115381 0 0.458142257736 1.21014667281
11 2.2683524628 3.23272620331 0 0.958995326145 1.5486507266
12 2.53521745843 3.49346730713 12 0.871879610575 -6.08049507224
13 2.00148746718 3.60881482208 0 1.76329315858 1.46238178872
14 1.73462247156 2.21543966278 0 0.588750977829 1.3686653164
15 1.73462247156 1.11776100382 0 -0.75533445755 1.3686653164
16 0.934027484684 1.75213214391 0 1.56510966568 1.02083888963
17 1.20089248031 1.28437015979 0 0.133996381863 1.15117888251
18 1.0674599825 1.15290461719 0 0.149050955719 1.08831994326
19 2.93551495186 0.896106264092 0 -1.64680103944 1.73911455929
20 1.46775747593 2.30705813156 0 1.1646269513 1.26577706173
21 1.0674599825 0.834914224096 0 -0.40565645415 1.08831994326
22 0.800594986872 0.576210175473 0 -0.476310032276 0.947735250755
23 1.46775747593 0.583550632291 0 -1.22693949269 1.26577706173
24 0.934027484684 0.756192530144 0 -0.340214669491 1.02083888963
25 2.00148746718 2.60471718459 3 0.661763660354 -0.729560673124
26 1.33432497812 2.24738947162 0 1.35857433705 1.21014667281
27 2.13491996499 1.12664248603 5 -1.05175123752 -2.0215487682
28 1.20089248031 1.54317223802 0 0.549419310685 1.15117888251
29 2.00148746718 2.72324674052 7 0.791794642791 -3.65215062225
30 1.0674599825 1.45144201549 0 0.669824257526 1.08831994326
31 1.73462247156 3.41095382806 0 2.0526340225 1.3686653164
32 2.2683524628 2.24616998333 7 -0.0220587654341 -3.23039277036
