iteration WT PI FT TD FD
0 0.0 0 0 0 0
1 0.0 0 0 0 0
2 0.0 0 0 0 0
3 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
4 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
5 0.611406290326 0.005996 3 -1.48762880881 -3.23452917478
6 0.611406290326 0.013977 2 -1.46801770257 -1.88037289375
7 0.733687548391 0.015957 4 -1.56750114983 -4.02969740542
8 0.48912503226 0.0139515 2 -1.34281277802 -2.29202433429
9 0.48912503226 0.0189145 2 -1.32878762854 -2.29202433429
10 0.48912503226 0.015953 2 -1.33715665538 -2.29202433429
11 0.366843774195 0.0119665 2 -1.19318688064 -2.86654111728
12 0.366843774195 0.011964 0 -1.19319528627 0.643889877609
13 0.366843774195 0.016906 2 -1.17657903611 -2.86654111728
14 0.24456251613 0.0139315 0 -0.980435711981 0.526792822454
15 0.366843774195 0.0109655 0 -1.19655249505 0.643889877609
16 0.366843774195 0.011969 0 -1.19317847501 0.643889877609
17 0.48912503226 0.013954 2 -1.34280571316 -2.29202433429
18 0.366843774195 0.017939 0 -1.17310582963 0.643889877609
19 0.366843774195 0.0169505 0 -1.17642941589 0.643889877609
20 0.366843774195 0.0189395 0 -1.16974189635 0.643889877609
21 0.611406290326 0.015966 2 -1.46313028366 -1.88037289375
22 0.48912503226 0.011978 0 -1.34838977429 0.742011417482
23 0.611406290326 0.0109825 2 -1.4753758604 -1.88037289375
24 0.611406290326 0.013963 2 -1.46805210371 -1.88037289375
25 0.733687548391 0.0189405 2 -1.56098527881 -1.56226817743
26 0.978250064521 0.029878 2 -1.70706817382 -1.08735981723
27 0.855968806456 0.0387965 0 -1.61089820595 0.975751474443
28 1.10053132259 0.0428055 2 -1.75414603857 -0.900710377713
29 1.34509383872 0.0546955 2 -1.85404178242 -0.59088987625
30 1.34509383872 0.055741 2 -1.85253961008 -0.59088987625
31 1.46737509678 0.067598 3 -1.88699983726 -1.32137393199
32 1.58965635485 0.079472 2 -1.91829470644 -0.339247333329
33 1.58965635485 0.079442 2 -1.91833281361 -0.339247333329
34 1.95650012904 0.0765915 3 -2.03893261865 -0.773164528503
35 1.83421887098 0.079587 2 -2.00000151128 -0.127104056531
36 1.83421887098 0.0726805 2 -2.0078738238 -0.127104056531
37 1.83421887098 0.0865265 2 -1.99209158401 -0.127104056531
38 1.83421887098 0.0944245 2 -1.98308911905 -0.127104056531
39 1.95650012904 0.087525 3 -2.02707423924 -0.773164528503
40 1.95650012904 0.0805665 6 -2.03462136807 -2.99596651446
41 1.71193761291 0.081527 4 -1.95866308226 -1.81931296737
42 1.58965635485 0.082549 2 -1.91438618177 -0.339247333329
43 1.58965635485 0.079576 2 -1.91816260161 -0.339247333329
44 1.83421887098 0.081594 4 -1.9977138502 -1.66050001396
45 1.71193761291 0.0785545 4 -1.96223403915 -1.81931296737
46 1.71193761291 0.084456 4 -1.95514438328 -1.81931296737
47 1.83421887098 0.10901 2 -1.96646396677 -0.127104056531
48 1.83421887098 0.125575 2 -1.94758249905 -0.127104056531
49 1.83421887098 0.135327 2 -1.9364667687 -0.127104056531
50 2.07878138711 0.135405 7 -2.0107097877 -3.53069691916
51 2.20106264517 0.1405035 5 -2.03842439499 -1.94780302284
52 1.95650012904 0.1493115 2 -1.96006113642 -0.0322305331849
53 1.95650012904 0.132695 2 -1.97808324842 -0.0322305331849
54 1.95650012904 0.1532845 2 -1.95575205503 -0.0322305331849
55 1.95650012904 0.136585 5 -1.97386418811 -2.25503251914
56 1.83421887098 0.148311 4 -1.92166707194 -1.66050001396
57 1.71193761291 0.1434035 3 -1.88432891438 -1.02418037936
58 1.95650012904 0.1609695 4 -1.94741697058 -1.51409852382
59 1.83421887098 0.1570045 2 -1.91175786339 -0.127104056531
60 1.83421887098 0.155928 4 -1.91298490233 -1.66050001396
61 1.71193761291 0.1529205 2 -1.87289584568 -0.229047791353
62 1.71193761291 0.163566 2 -1.86010707475 -0.229047791353
63 1.71193761291 0.1684945 2 -1.8541863141 -0.229047791353
64 1.71193761291 0.1725645 2 -1.84929689626 -0.229047791353
65 1.83421887098 0.1666605 3 -1.90075155779 -0.893802035243
66 1.95650012904 0.1763635 3 -1.9307207715 -0.773164528503
67 1.95650012904 0.188716 4 -1.91732335697 -1.51409852382
68 1.95650012904 0.182668 4 -1.9238829654 -1.51409852382
69 1.95650012904 0.1860505 8 -1.92021433519 -4.4778345051
70 1.83421887098 0.193479 5 -1.87018272941 -2.42719799267
71 1.83421887098 0.214095 7 -1.84668376542 -3.96059395009
72 1.71193761291 0.2115705 3 -1.80243777281 -1.02418037936
73 1.83421887098 0.2063165 5 -1.85555001937 -2.42719799267
74 1.83421887098 0.212925 6 -1.8480173795 -3.19389597138
75 1.71193761291 0.2040635 5 -1.81145616587 -2.61444555537
76 1.58965635485 0.2002575 3 -1.76486828236 -1.1659869145
77 1.71193761291 0.210713 4 -1.80346791428 -1.81931296737
78 1.71193761291 0.220334 4 -1.79190990714 -1.81931296737
79 1.58965635485 0.2286765 3 -1.72876936696 -1.1659869145
80 1.58965635485 0.2347115 3 -1.72110347603 -1.1659869145
81 1.71193761291 0.220684 4 -1.79148944123 -1.81931296737
82 1.71193761291 0.22849 3 -1.78211185015 -1.02418037936
83 1.83421887098 0.243914 3 -1.81269484384 -0.893802035243
84 1.83421887098 0.2240295 5 -1.83536001407 -2.42719799267
85 2.07878138711 0.245959 5 -1.89632535278 -2.09580966993
86 1.95650012904 0.2562635 5 -1.84406192345 -2.25503251914
87 2.20106264517 0.270578 6 -1.9097471694 -2.6437110679
88 2.20106264517 0.30441 6 -1.87627859642 -2.6437110679
89 1.95650012904 0.307905 3 -1.78805199977 -0.773164528503
90 2.07878138711 0.3034405 4 -1.83685225461 -1.37836604531
