iteration WT PI FT TD FD
0 0.122281258065 0.001998 0 -0.748148069897 0.373252102833
1 0.366843774195 0.0029985 2 -1.22333955799 -2.86654111728
2 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
3 0.24456251613 0.0029975 0 -1.02691724883 0.526792822454
4 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
5 0.48912503226 0.005995 2 -1.36529738447 -2.29202433429
6 0.366843774195 0.0069895 0 -1.20992080963 0.643889877609
7 0.366843774195 0.0069915 0 -1.20991408512 0.643889877609
8 0.366843774195 0.003997 2 -1.21998234921 -2.86654111728
9 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
10 0.24456251613 0.003995 0 -1.02267677572 0.526792822454
11 0.24456251613 0.005987 0 -1.0142085828 0.526792822454
12 0.366843774195 0.0069895 0 -1.20992080963 0.643889877609
13 0.366843774195 0.0049945 2 -1.21662850268 -2.86654111728
14 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
15 0.0 0 0 0 0
16 0.122281258065 0.001998 0 -0.748148069897 0.373252102833
17 0.0 0 0 0 0
18 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
19 0.122281258065 0.001998 0 -0.748148069897 0.373252102833
20 0.122281258065 0.001998 0 -0.748148069897 0.373252102833
21 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
22 0.24456251613 0.0029975 0 -1.02691724883 0.526792822454
23 0.122281258065 0.0029955 0 -0.7419437343 0.373252102833
24 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
25 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
26 0.24456251613 0.0029975 0 -1.02691724883 0.526792822454
27 0.122281258065 0.003992 0 -0.735745618589 0.373252102833
28 0.122281258065 0.0049875 0 -0.729553722762 0.373252102833
29 0.122281258065 0.003992 0 -0.735745618589 0.373252102833
30 0.24456251613 0.0069815 0 -1.00998086299 0.526792822454
31 0.122281258065 0.0049875 0 -0.729553722762 0.373252102833
32 0.24456251613 0.0049915 0 -1.01844055371 0.526792822454
33 0.24456251613 0.0069855 0 -1.00996385858 0.526792822454
34 0.24456251613 0.0089735 0 -1.00151267007 0.526792822454
35 0.366843774195 0.015913 0 -1.1799177525 0.643889877609
36 0.366843774195 0.013927 2 -1.18659518529 -2.86654111728
37 0.366843774195 0.0149145 2 -1.18327496128 -2.86654111728
38 0.48912503226 0.019869 2 -1.32609026703 -2.29202433429
39 0.733687548391 0.025906 0 -1.54577284389 0.905161050555
40 0.733687548391 0.025929 0 -1.54572261261 0.905161050555
41 0.733687548391 0.029896 0 -1.53705880824 0.905161050555
42 0.733687548391 0.0308875 0 -1.53489340314 0.905161050555
43 0.611406290326 0.0308855 0 -1.42646972739 0.827939668306
44 0.733687548391 0.02593 0 -1.54572042864 0.905161050555
45 0.611406290326 0.021941 0 -1.44844836914 0.827939668306
46 0.733687548391 0.0169635 2 -1.5653029852 -1.56226817743
47 0.855968806456 0.021952 2 -1.64410390151 -1.30412477124
48 0.855968806456 0.019962 2 -1.64802680419 -1.30412477124
49 0.733687548391 0.011984 2 -1.57617805801 -1.56226817743
50 0.855968806456 0.015974 2 -1.65588838001 -1.30412477124
51 0.855968806456 0.0169655 2 -1.65393382824 -1.30412477124
52 0.855968806456 0.017962 2 -1.65196941994 -1.30412477124
53 0.855968806456 0.017968 2 -1.6519575921 -1.30412477124
54 1.10053132259 0.0209695 2 -1.79035914038 -0.900710377713
