iteration WT PI FT TD FD
0 0.0 0 0 0 0
1 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
2 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
3 0.122281258065 0.001998 0 -0.748148069897 0.373252102833
4 0.366843774195 0.003997 2 -1.21998234921 -2.86654111728
5 0.24456251613 0.003995 0 -1.02267677572 0.526792822454
6 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
7 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
8 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
9 0.24456251613 0.001999 2 -1.03116197304 -3.7812493975
10 0.0 0 0 0 0
11 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
12 0.366843774195 0.003997 2 -1.21998234921 -2.86654111728
13 0.24456251613 0.0029975 0 -1.02691724883 0.526792822454
14 0.24456251613 0.003995 0 -1.02267677572 0.526792822454
15 0.24456251613 0.0069855 0 -1.00996385858 0.526792822454
16 0.24456251613 0.011948 0 -0.988867770545 0.526792822454
17 0.24456251613 0.011939 0 -0.988906030453 0.526792822454
18 0.24456251613 0.0188535 0 -0.959511793527 0.526792822454
19 0.366843774195 0.0228455 0 -1.15660893943 0.643889877609
20 0.24456251613 0.015932 0 -0.971931384702 0.526792822454
21 0.24456251613 0.0109675 0 -0.993035974942 0.526792822454
22 0.48912503226 0.0149545 2 -1.33997835833 -2.29202433429
23 0.611406290326 0.0109825 2 -1.4753758604 -1.88037289375
24 0.733687548391 0.0129755 3 -1.57401265291 -2.79598279143
25 0.733687548391 0.0129765 2 -1.57401046895 -1.56226817743
26 0.611406290326 0.0169525 2 -1.460706232 -1.88037289375
27 0.48912503226 0.0129625 2 -1.34560763452 -2.29202433429
28 0.48912503226 0.017934 2 -1.33155846454 -2.29202433429
29 0.366843774195 0.0209075 0 -1.16312498411 0.643889877609
30 0.48912503226 0.023905 0 -1.31468476566 0.742011417482
31 0.366843774195 0.0228875 0 -1.15646772484 0.643889877609
32 0.48912503226 0.029855 0 -1.29787041157 0.742011417482
33 0.733687548391 0.0328615 0 -1.53058224866 0.905161050555
34 0.733687548391 0.027891 0 -1.54143766575 0.905161050555
35 0.855968806456 0.0249255 2 -1.63824221753 -1.30412477124
36 0.855968806456 0.0249395 0 -1.63821461922 0.975751474443
37 0.978250064521 0.0289115 0 -1.70880787225 1.04106667828
38 1.10053132259 0.0349005 0 -1.76725579172 1.10205058624
39 1.10053132259 0.0388765 2 -1.76066194245 -0.900710377713
40 0.978250064521 0.0319095 2 -1.70341147712 -1.08735981723
41 1.10053132259 0.0408675 2 -1.75736004257 -0.900710377713
42 1.10053132259 0.045826 2 -1.74913680272 -0.900710377713
43 1.34509383872 0.0468435 2 -1.8653235205 -0.59088987625
44 1.34509383872 0.045847 2 -1.86675528973 -0.59088987625
45 1.46737509678 0.0468565 0 -1.91496086564 1.2651179015
46 1.46737509678 0.0448525 3 -1.91766240125 -1.32137393199
47 1.22281258065 0.045812 2 -1.81145667387 -0.736879036226
48 1.22281258065 0.0428175 2 -1.81606534365 -0.736879036226
49 1.34509383872 0.0487245 4 -1.86262090342 -2.39539229562
50 1.22281258065 0.043718 5 -1.81467943377 -3.58128574385
51 1.22281258065 0.0467215 3 -1.81005691259 -1.68501460543
52 1.10053132259 0.045633 4 -1.74945687639 -2.90347134167
53 1.46737509678 0.0545905 5 -1.90453487941 -3.04570182099
54 1.46737509678 0.0456585 5 -1.91657585549 -3.04570182099
55 1.22281258065 0.0466645 3 -1.81014463814 -1.68501460543
