iteration WT PI FT TD FD
0 0.122281258065 0.001998 0 -0.748148069897 0.373252102833
1 0.122281258065 0.0049875 0 -0.729553722762 0.373252102833
2 0.122281258065 0.003992 0 -0.735745618589 0.373252102833
3 0.24456251613 0.003995 0 -1.02267677572 0.526792822454
4 0.366843774195 0.007985 0 -1.20657368761 0.643889877609
5 0.366843774195 0.0109775 0 -1.19651214803 0.643889877609
6 0.48912503226 0.0109775 0 -1.35121712913 0.742011417482
7 0.366843774195 0.013951 0 -1.18651449124 0.643889877609
8 0.24456251613 0.0169075 0 -0.967784435809 0.526792822454
9 0.24456251613 0.0169255 0 -0.967707915993 0.526792822454
10 0.24456251613 0.01395 0 -0.980357066615 0.526792822454
11 0.366843774195 0.0149495 0 -1.18315728246 0.643889877609
12 0.24456251613 0.015935 0 -0.971918631399 0.526792822454
13 0.366843774195 0.0248705 0 -1.14980037881 0.643889877609
14 0.48912503226 0.031757 0 -1.29249547014 0.742011417482
15 0.48912503226 0.031725 2 -1.29258590028 -2.29202433429
16 0.611406290326 0.0367105 0 -1.4121563965 0.827939668306
17 0.733687548391 0.0407355 2 -1.51338567805 -1.56226817743
18 0.611406290326 0.0407335 0 -1.40227098359 0.827939668306
19 0.733687548391 0.047694 0 -1.49818853091 0.905161050555
20 0.855968806456 0.051646 2 -1.58556788536 -1.30412477124
21 0.855968806456 0.051691 2 -1.5854791765 -1.30412477124
22 0.855968806456 0.0388285 2 -1.61083512409 -1.30412477124
23 0.978250064521 0.041819 2 -1.68557439324 -1.08735981723
24 0.855968806456 0.0507225 0 -1.58738838818 0.975751474443
25 0.978250064521 0.0566545 2 -1.65887051737 -1.08735981723
26 0.855968806456 0.0487285 2 -1.59131917609 -1.30412477124
27 0.978250064521 0.0447615 2 -1.68027789802 -1.08735981723
28 1.10053132259 0.039857 2 -1.7590358687 -0.900710377713
29 1.34509383872 0.0388935 2 -1.87674606478 -0.59088987625
30 1.34509383872 0.0428645 3 -1.87104053983 -1.49314108594
31 1.46737509678 0.0408755 4 -1.92302368225 -2.18353787649
32 1.46737509678 0.033938 2 -1.93237592941 -0.459209987496
33 0.978250064521 0.0229595 2 -1.71952146257 -1.08735981723
34 0.978250064521 0.021956 2 -1.72132776094 -1.08735981723
35 0.978250064521 0.0209555 3 -1.72312865931 -2.15157306499
36 1.22281258065 0.0249575 2 -1.84355268455 -0.736879036226
37 1.34509383872 0.027953 2 -1.89246535356 -0.59088987625
38 1.34509383872 0.021965 5 -1.90106890012 -3.29764350531
39 1.10053132259 0.0229435 3 -1.78708543352 -1.90209085969
40 0.855968806456 0.019953 2 -1.64804454596 -1.30412477124
41 0.855968806456 0.0189545 2 -1.65001289687 -1.30412477124
42 0.733687548391 0.021915 2 -1.55448906351 -1.56226817743
43 0.855968806456 0.023902 2 -1.64025985114 -1.30412477124
44 0.855968806456 0.021935 2 -1.64413741374 -1.30412477124
45 0.855968806456 0.0209445 2 -1.6460899942 -1.30412477124
46 0.978250064521 0.02195 2 -1.72133856093 -1.08735981723
47 1.22281258065 0.02395 3 -1.84510327223 -1.68501460543
48 1.10053132259 0.02593 2 -1.78213258371 -0.900710377713
49 1.10053132259 0.019966 3 -1.79202335762 -1.90209085969
50 1.10053132259 0.0189735 3 -1.79366933232 -1.90209085969
51 0.978250064521 0.01598 2 -1.73208455122 -1.08735981723
52 1.10053132259 0.019973 2 -1.79201174873 -0.900710377713
53 1.10053132259 0.027942 2 -1.77879585716 -0.900710377713
54 1.10053132259 0.0329065 2 -1.77056266684 -0.900710377713
55 1.22281258065 0.0309255 2 -1.83436766493 -0.736879036226
56 1.22281258065 0.0269475 2 -1.84048998531 -0.736879036226
57 1.22281258065 0.0269375 2 -1.84050537576 -0.736879036226
58 1.22281258065 0.0249545 2 -1.84355730169 -0.736879036226
59 1.34509383872 0.033899 2 -1.88392215251 -0.59088987625
60 1.22281258065 0.031918 2 -1.83284016292 -0.736879036226
61 1.34509383872 0.0309365 2 -1.88817866666 -0.59088987625
62 1.34509383872 0.039887 2 -1.87531860595 -0.59088987625
63 1.34509383872 0.029947 2 -1.8896003783 -0.59088987625
64 1.22281258065 0.029921 3 -1.83591363547 -1.68501460543
65 1.22281258065 0.0309275 4 -1.83436458684 -2.63315017464
66 0.978250064521 0.0249525 2 -1.71593406581 -1.08735981723
67 0.978250064521 0.0269395 2 -1.71235746904 -1.08735981723
68 1.22281258065 0.027941 2 -1.83896094426 -0.736879036226
69 1.10053132259 0.027917 2 -1.77883731748 -0.900710377713
70 1.10053132259 0.021961 3 -1.78871482409 -1.90209085969
71 1.10053132259 0.0269455 2 -1.78044846551 -0.900710377713
72 1.10053132259 0.0249565 2 -1.78374704856 -0.900710377713
73 1.22281258065 0.024957 4 -1.84355345407 -2.63315017464
74 1.10053132259 0.019968 4 -1.79202004079 -2.90347134167
75 1.34509383872 0.0229665 4 -1.8996299469 -2.39539229562
76 1.46737509678 0.0289475 3 -1.93910348103 -1.32137393199
77 1.34509383872 0.0239595 5 -1.89820320646 -3.29764350531
78 1.22281258065 0.018967 7 -1.85277233268 -5.47755688227
79 1.10053132259 0.0189605 6 -1.79369089169 -4.90623230563
80 1.10053132259 0.0229225 6 -1.78712026019 -4.90623230563
81 1.10053132259 0.027867 5 -1.77892023812 -3.90485182365
82 1.22281258065 0.034774 6 -1.82844465085 -4.52942131306
83 1.10053132259 0.033793 4 -1.76909248389 -2.90347134167
84 0.978250064521 0.040579 4 -1.68780639122 -3.21578631275
85 1.10053132259 0.041552 5 -1.75622485901 -3.90485182365
86 1.10053132259 0.0464245 4 -1.74814424266 -2.90347134167
87 1.10053132259 0.052242 4 -1.73849642622 -2.90347134167
88 1.10053132259 0.0513135 4 -1.7400362625 -2.90347134167
89 1.22281258065 0.057994 6 -1.79270802959 -4.52942131306
90 1.22281258065 0.0543325 5 -1.79834324229 -3.58128574385
91 1.10053132259 0.05526 4 -1.73349133641 -2.90347134167
92 1.10053132259 0.0513745 4 -1.73993509932 -2.90347134167
93 0.978250064521 0.0465 4 -1.67714860085 -3.21578631275
94 1.10053132259 0.0542695 4 -1.73513399428 -2.90347134167
95 0.978250064521 0.0561895 3 -1.65970751661 -2.15157306499
96 1.22281258065 0.06588 4 -1.78057112196 -2.63315017464
97 1.10053132259 0.0609795 5 -1.72400604442 -3.90485182365
98 1.10053132259 0.0611255 5 -1.72376391615 -3.90485182365
99 1.10053132259 0.0667725 5 -1.7143988591 -3.90485182365
100 0.978250064521 0.0611725 3 -1.65073812471 -2.15157306499
101 0.855968806456 0.072602 2 -1.54425715745 -1.30412477124
102 1.10053132259 0.0785345 3 -1.69489260779 -1.90209085969
103 1.10053132259 0.093026 3 -1.67085971876 -1.90209085969
104 1.22281258065 0.092005 4 -1.74036357544 -2.63315017464
105 1.22281258065 0.0914125 3 -1.74127545951 -1.68501460543
