iteration WT PI FT TD FD
0 0.0 0 0 0 0
1 0.0 0 0 0 0
2 0.0 0 0 0 0
3 0.0 0 0 0 0
4 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
5 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
6 0.122281258065 0.0009995 0 -0.754358625379 0.373252102833
7 0.48912503226 0.0069925 2 -1.36247850746 -2.29202433429
8 0.611406290326 0.005996 3 -1.48762880881 -3.23452917478
9 0.855968806456 0.0109895 3 -1.66571436413 -2.44406289408
10 0.855968806456 0.011986 3 -1.66374995583 -2.44406289408
11 0.978250064521 0.0169785 2 -1.73028725284 -1.08735981723
12 0.733687548391 0.015974 2 -1.56746402236 -1.56226817743
13 0.733687548391 0.017963 2 -1.56312010835 -1.56226817743
14 0.855968806456 0.0149755 3 -1.65785673092 -2.44406289408
15 0.733687548391 0.017961 2 -1.56312447629 -1.56226817743
16 0.48912503226 0.0249055 0 -1.31185741083 0.742011417482
17 0.611406290326 0.023903 0 -1.44362729528 0.827939668306
18 0.48912503226 0.015949 0 -1.33716795914 0.742011417482
19 0.48912503226 0.0149525 0 -1.33998401021 0.742011417482
20 0.48912503226 0.0149605 0 -1.33996140268 0.742011417482
21 0.366843774195 0.0149555 0 -1.18313710895 0.643889877609
22 0.48912503226 0.023895 0 -1.31471302508 0.742011417482
23 0.611406290326 0.0288345 0 -1.4315094942 0.827939668306
24 0.733687548391 0.025873 2 -1.54584491486 -1.56226817743
25 0.611406290326 0.017946 2 -1.45826497977 -1.88037289375
26 0.733687548391 0.023923 0 -1.55010365409 0.905161050555
27 0.733687548391 0.0189595 0 -1.5609437834 0.905161050555
28 0.733687548391 0.013978 2 -1.57182322416 -1.56226817743
29 0.733687548391 0.01596 2 -1.56749459793 -1.56226817743
30 0.855968806456 0.013971 4 -1.65983690969 -3.58400101693
31 0.733687548391 0.0109835 3 -1.57836311883 -2.79598279143
32 0.611406290326 0.011966 3 -1.47295918041 -3.23452917478
33 0.48912503226 0.015914 2 -1.33726686711 -2.29202433429
34 0.48912503226 0.0169005 2 -1.33447907546 -2.29202433429
35 0.48912503226 0.0149265 2 -1.3400574847 -2.29202433429
36 0.48912503226 0.019854 2 -1.32613265616 -2.29202433429
37 0.48912503226 0.023778 2 -1.31504366028 -2.29202433429
38 0.48912503226 0.029634 2 -1.29849494472 -2.29202433429
39 0.48912503226 0.0286605 2 -1.30124599912 -2.29202433429
40 0.733687548391 0.0248155 3 -1.5481544619 -2.79598279143
41 0.733687548391 0.0189215 3 -1.56102677422 -2.79598279143
42 0.978250064521 0.025885 4 -1.71425556733 -3.21578631275
43 0.978250064521 0.0288865 3 -1.70885287221 -2.15157306499
44 0.855968806456 0.037716 3 -1.61302820411 -2.44406289408
45 0.978250064521 0.03578 4 -1.69644458342 -3.21578631275
46 0.978250064521 0.0328645 4 -1.70169247868 -3.21578631275
47 0.855968806456 0.025905 3 -1.63631132146 -2.44406289408
48 0.855968806456 0.0229315 3 -1.64217300544 -2.44406289408
49 0.855968806456 0.017961 3 -1.65197139125 -2.44406289408
50 0.855968806456 0.01597 3 -1.65589626524 -2.44406289408
51 0.733687548391 0.013972 3 -1.57183632797 -2.79598279143
52 0.611406290326 0.0149615 2 -1.46559856536 -1.88037289375
53 0.611406290326 0.011978 2 -1.47292969372 -1.88037289375
54 0.733687548391 0.0149715 2 -1.56965345112 -1.56226817743
55 0.733687548391 0.0189455 2 -1.56097435897 -1.56226817743
56 0.733687548391 0.01796 2 -1.56312666026 -1.56226817743
57 0.855968806456 0.0209535 2 -1.64607225242 -1.30412477124
58 0.855968806456 0.0209515 2 -1.64607619504 -1.30412477124
59 0.855968806456 0.019959 2 -1.64803271811 -1.30412477124
60 0.733687548391 0.0179555 3 -1.56313648811 -2.79598279143
61 0.733687548391 0.018952 3 -1.56096016317 -2.79598279143
62 0.733687548391 0.021942 2 -1.55443009635 -1.56226817743
63 0.733687548391 0.021946 2 -1.55442136048 -1.56226817743
64 0.855968806456 0.025937 2 -1.63624823961 -1.30412477124
65 0.978250064521 0.030908 3 -1.7052141755 -2.15157306499
66 0.978250064521 0.0239535 2 -1.71773226419 -1.08735981723
67 0.855968806456 0.0289115 2 -1.63038458433 -1.30412477124
68 0.855968806456 0.02891 2 -1.63038754129 -1.30412477124
69 0.611406290326 0.0219405 2 -1.44844959775 -1.88037289375
70 0.733687548391 0.0219405 2 -1.55443337231 -1.56226817743
71 0.855968806456 0.0229475 2 -1.64214146451 -1.30412477124
72 0.733687548391 0.0209435 2 -1.55661078924 -1.56226817743
73 0.733687548391 0.023909 2 -1.55013422965 -1.56226817743
74 0.855968806456 0.0288945 2 -1.63041809656 -1.30412477124
75 0.733687548391 0.027876 2 -1.54147042528 -1.56226817743
76 0.733687548391 0.0288885 0 -1.53925915684 0.905161050555
77 0.733687548391 0.0368425 0 -1.52188786872 0.905161050555
78 0.733687548391 0.037814 0 -1.519766143 0.905161050555
79 0.733687548391 0.0268975 0 -1.54360743879 0.905161050555
80 0.733687548391 0.019942 2 -1.55879803402 -1.56226817743
81 0.855968806456 0.025917 0 -1.63628766577 0.975751474443
82 0.855968806456 0.025911 2 -1.63629949362 -1.30412477124
83 0.733687548391 0.0229225 2 -1.55228871491 -1.56226817743
84 0.733687548391 0.0268775 0 -1.54365111817 0.905161050555
85 0.611406290326 0.0288025 0 -1.43158812538 0.827939668306
86 0.733687548391 0.031777 2 -1.53295076286 -1.56226817743
87 0.611406290326 0.0288355 0 -1.43150703698 0.827939668306
88 0.611406290326 0.0308225 0 -1.42662453252 0.827939668306
89 0.611406290326 0.0288515 0 -1.43146772139 0.827939668306
90 0.733687548391 0.0407035 0 -1.51345556505 0.905161050555
91 0.855968806456 0.0446805 2 -1.59929903039 -1.30412477124
