iteration WT PI FT TD FD
0 0.266864995624 0.00593079109891 0 -1.08710008129 0.55335915366
1 0.266864995624 0.00790118615822 0 -1.07889105161 0.55335915366
2 0.400297493436 0.017757082639 0 -1.25740661122 0.675806294068
3 0.400297493436 0.0275776884619 0 -1.22512637536 0.675806294068
4 0.66716248906 0.0275972943829 2 -1.53011348913 -1.73321294876
5 0.400297493436 0.0294735810215 0 -1.21889459495 0.675806294068
6 0.533729991248 0.0236251347907 2 -1.4062107969 -2.13776706818
7 0.66716248906 0.0334065287717 2 -1.51621531585 -1.73321294876
8 0.533729991248 0.0295167140476 0 -1.38996942563 0.778158450884
9 0.533729991248 0.0197196353299 2 -1.41697712355 -2.13776706818
10 0.533729991248 0.0216743456524 2 -1.41158855544 -2.13776706818
11 0.66716248906 0.0256425840604 2 -1.53478999226 -1.73321294876
12 0.400297493436 0.0197117929615 0 -1.2509814974 0.675806294068
13 0.400297493436 0.0177649250074 0 -1.25738083343 0.675806294068
14 0.400297493436 0.0275580825409 0 -1.22519081983 0.675806294068
15 0.800594986872 0.0354082933046 3 -1.62429041626 -2.60363066945
16 0.800594986872 0.0433173218312 2 -1.60750162557 -1.41984202938
17 0.934027484684 0.0551828252132 0 -1.68131088812 1.02083888963
18 0.800594986872 0.0531457700225 0 -1.58663841096 0.947735250755
19 0.66716248906 0.0393726105284 0 -1.50194189658 0.867573620547
20 0.533729991248 0.0354631898833 0 -1.37357672044 0.778158450884
21 0.533729991248 0.0334967160082 0 -1.37899771725 0.778158450884
22 0.934027484684 0.0473169297128 0 -1.69635907167 1.02083888963
23 0.800594986872 0.0667934516224 0 -1.55766796674 0.947735250755
24 1.0674599825 0.0704872071366 0 -1.73913488562 1.08831994326
25 1.0674599825 0.0532320360749 0 -1.76923507561 1.08831994326
26 0.934027484684 0.0432624252524 3 -1.70411571264 -2.25799039442
27 0.800594986872 0.0432663464366 2 -1.60760983295 -1.41984202938
28 0.800594986872 0.0413194784825 2 -1.61174252238 -1.41984202938
29 0.533729991248 0.0393177139496 0 -1.36295091814 0.778158450884
30 0.400297493436 0.0373551612587 0 -1.19298791733 0.675806294068
31 0.533729991248 0.0412645819037 0 -1.35758396916 0.778158450884
32 0.800594986872 0.0432977159102 2 -1.6075432438 -1.41984202938
33 0.533729991248 0.0491108714832 0 -1.33595402979 0.778158450884
34 0.66716248906 0.0608626605235 0 -1.45052850565 0.867573620547
35 0.800594986872 0.0608901088129 0 -1.57019921334 0.947735250755
36 0.800594986872 0.0433016370944 0 -1.60753492015 0.947735250755
37 0.800594986872 0.0355024017253 2 -1.6240906488 -1.41984202938
38 0.800594986872 0.0413939809823 2 -1.61158437314 -1.41984202938
39 0.934027484684 0.0551318498186 2 -1.68140840875 -1.16504729974
40 0.800594986872 0.0648975590628 0 -1.56169244879 0.947735250755
